Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HY,AY,HR,AR,HC,AC,HST,AST,HF,AF,BTTS,HomeGoalsAvg,AwayGoalsAvg,GoalDiff,HY_avg,AY_avg,HR_avg,AR_avg,HC_avg,AC_avg,HST_avg,AST_avg,HF_avg,AF_avg,Home_Win_Streak,Home_BTTS_Streak,Home_CleanSheet_Streak,Away_Win_Streak,Away_BTTS_Streak,Away_CleanSheet_Streak
2025-09-27,Ath Madrid,Real Madrid,5,2,H,5,4,0,0,7,2,7,2,17,14,1,2.5,2.0,0.5,1.75,1.1111111111111112,0.0,0.1111111111111111,9.25,6.0,7.125,6.888888888888889,9.75,8.88888888888889,3,2,2,1,2,2
2025-09-27,Mallorca,Alaves,1,0,H,2,3,0,0,4,8,3,3,14,18,0,1.0,0.42857142857142855,0.5714285714285714,2.142857142857143,3.0,0.2857142857142857,0.0,3.0,4.714285714285714,3.2857142857142856,3.2857142857142856,11.571428571428571,17.0,1,2,2,2,2,1
2025-09-27,Villarreal,Ath Bilbao,1,0,H,2,0,0,0,6,5,5,4,13,11,0,2.5,0.8571428571428571,1.6428571428571428,1.5,2.142857142857143,0.0,0.42857142857142855,5.875,4.857142857142857,6.5,3.7142857142857144,12.125,12.714285714285714,5,2,3,3,0,3
2025-09-28,Vallecano,Sevilla,0,1,A,3,2,1,0,12,4,6,1,12,15,0,0.6666666666666666,1.25,-0.5833333333333334,2.1666666666666665,3.25,0.16666666666666666,0.0,8.0,5.0,5.166666666666667,3.0,12.833333333333334,13.875,0,1,2,1,2,1
2025-09-28,Elche,Celta,2,1,H,3,3,0,0,7,2,8,2,12,20,1,1.5,1.5714285714285714,-0.0714285714285714,1.625,2.4285714285714284,0.125,0.0,3.25,3.142857142857143,5.0,4.142857142857143,13.125,13.428571428571429,1,3,1,3,2,2
2025-09-28,Barcelona,Sociedad,2,1,H,1,2,0,0,12,1,12,2,6,12,1,3.25,1.0,2.25,0.875,2.75,0.0,0.0,6.5,5.875,7.75,4.75,9.625,14.875,5,4,1,2,4,0
2025-09-28,Betis,Osasuna,2,0,H,0,1,0,0,5,5,6,1,6,7,0,1.75,0.375,1.375,2.0,2.25,0.125,0.25,4.75,3.25,5.5,2.375,9.25,12.5,2,3,2,1,2,2
2025-09-30,Valencia,Oviedo,1,2,A,1,4,0,1,5,4,5,4,14,12,1,1.25,0.7142857142857143,0.5357142857142857,2.125,2.5714285714285716,0.0,0.42857142857142855,6.125,3.0,3.625,3.0,13.0,12.571428571428571,1,3,1,0,0,3
2025-10-03,Osasuna,Getafe,2,1,H,1,4,0,0,1,6,3,2,11,14,1,1.5714285714285714,0.75,0.8214285714285714,2.2857142857142856,2.625,0.14285714285714285,0.125,3.0,5.25,4.714285714285714,2.5,13.571428571428571,14.25,1,2,2,2,1,1
2025-10-04,Oviedo,Levante,0,2,A,2,2,0,0,9,3,2,5,10,10,0,0.25,1.1111111111111112,-0.8611111111111112,1.875,2.111111111111111,0.375,0.0,4.625,2.5555555555555554,2.625,3.6666666666666665,10.75,12.666666666666666,0,0,3,0,2,0
2025-10-04,Girona,Valencia,2,1,H,5,1,2,0,0,7,4,6,13,12,1,1.0,0.5714285714285714,0.4285714285714286,2.0,1.5714285714285714,0.625,0.14285714285714285,5.625,3.4285714285714284,3.375,2.142857142857143,9.625,11.142857142857142,1,3,1,1,3,1
2025-10-04,Ath Bilbao,Mallorca,2,1,H,5,6,0,1,7,2,5,2,16,13,1,1.0,1.0,0.0,1.7777777777777777,2.0,0.0,0.125,5.777777777777778,3.875,4.222222222222222,4.5,13.777777777777779,11.5,3,0,3,1,2,2
2025-10-04,Real Madrid,Villarreal,3,1,H,2,4,0,1,4,0,7,2,9,14,1,2.0,1.5714285714285714,0.4285714285714286,2.7142857142857144,3.5714285714285716,0.5714285714285714,0.14285714285714285,6.714285714285714,2.857142857142857,7.428571428571429,3.4285714285714284,10.428571428571429,13.142857142857142,1,2,2,5,2,3
2025-10-05,Alaves,Elche,3,1,H,3,1,0,1,14,4,5,3,13,9,1,1.25,0.8571428571428571,0.3928571428571429,1.875,2.0,0.125,0.14285714285714285,5.75,3.0,3.5,3.142857142857143,15.75,12.857142857142858,2,2,1,1,3,1
2025-10-05,Sevilla,Barcelona,4,1,H,7,5,0,0,7,6,5,8,18,9,1,1.4285714285714286,2.625,-1.1964285714285714,3.4285714285714284,2.5,0.14285714285714285,0.25,5.285714285714286,6.5,3.4285714285714284,7.75,17.0,9.5,1,2,1,5,4,1
2025-10-05,Espanol,Betis,1,2,A,2,6,0,0,10,5,5,3,16,4,1,1.4444444444444444,1.5714285714285714,-0.12698412698412698,2.4444444444444446,2.5714285714285716,0.2222222222222222,0.0,4.666666666666667,5.142857142857143,4.888888888888889,3.857142857142857,13.444444444444445,11.571428571428571,3,2,2,2,3,2
2025-10-05,Sociedad,Vallecano,0,1,A,1,2,0,0,7,5,3,2,13,21,0,1.5714285714285714,1.0,0.5714285714285714,1.8571428571428572,2.7777777777777777,0.0,0.2222222222222222,7.142857142857143,4.888888888888889,4.714285714285714,3.3333333333333335,16.142857142857142,14.88888888888889,2,4,0,0,1,2
2025-10-05,Celta,Ath Madrid,1,1,D,1,3,0,1,6,3,4,1,7,10,1,0.875,1.0,-0.125,1.5,2.0,0.125,0.25,5.375,5.0,3.625,4.125,11.0,12.5,3,2,2,3,2,2
2025-10-17,Oviedo,Espanol,0,2,A,2,1,0,0,3,5,4,10,9,8,0,0.25,1.0,-0.75,1.875,1.3333333333333333,0.375,0.0,4.625,3.8333333333333335,2.625,3.8333333333333335,10.75,14.0,0,0,3,3,2,2
2025-10-18,Sevilla,Mallorca,1,3,A,2,1,0,0,9,2,4,6,16,13,1,1.4285714285714286,1.0,0.4285714285714286,3.4285714285714284,2.0,0.14285714285714285,0.125,5.285714285714286,3.875,3.4285714285714284,4.5,17.0,11.5,1,2,1,1,2,2
2025-10-18,Barcelona,Girona,2,1,H,1,2,0,0,11,5,9,4,10,7,1,3.25,0.7142857142857143,2.5357142857142856,0.875,2.4285714285714284,0.0,0.0,6.5,2.142857142857143,7.75,4.142857142857143,9.625,12.0,5,4,1,1,3,1
2025-10-18,Villarreal,Betis,2,2,D,1,1,0,0,5,6,3,3,13,10,1,2.5,1.5714285714285714,0.9285714285714286,1.5,2.5714285714285716,0.0,0.0,5.875,5.142857142857143,6.5,3.857142857142857,12.125,11.571428571428571,5,2,3,2,3,2
2025-10-18,Ath Madrid,Osasuna,1,0,H,1,3,0,0,4,2,9,2,10,11,0,2.5,0.375,2.125,1.75,2.25,0.0,0.25,9.25,3.25,7.125,2.375,9.75,12.5,3,2,2,1,2,2
2025-10-19,Elche,Ath Bilbao,0,0,D,2,3,0,0,6,2,5,1,14,20,0,1.5,0.8571428571428571,0.6428571428571429,1.625,2.142857142857143,0.125,0.42857142857142855,3.25,4.857142857142857,5.0,3.7142857142857144,13.125,12.714285714285714,1,3,1,3,0,3
2025-10-19,Celta,Sociedad,1,1,D,4,3,1,0,1,10,1,7,10,20,1,0.875,1.0,-0.125,1.5,2.75,0.125,0.0,5.375,5.875,3.625,4.75,11.0,14.875,3,2,2,2,4,0
2025-10-19,Levante,Vallecano,0,3,A,0,1,0,0,11,4,4,5,6,18,0,1.0,1.0,0.0,2.0,2.7777777777777777,0.16666666666666666,0.2222222222222222,4.0,4.888888888888889,3.3333333333333335,3.3333333333333335,11.666666666666666,14.88888888888889,0,2,0,0,1,2
2025-10-19,Getafe,Real Madrid,0,1,A,4,1,2,0,1,4,1,10,27,11,0,1.0,2.0,-1.0,2.4285714285714284,1.1111111111111112,0.2857142857142857,0.1111111111111111,4.285714285714286,6.0,2.857142857142857,6.888888888888889,16.0,8.88888888888889,2,1,1,1,2,2
2025-10-20,Alaves,Valencia,0,0,D,1,2,0,0,7,0,3,2,13,20,0,1.25,0.5714285714285714,0.6785714285714286,1.875,1.5714285714285714,0.125,0.14285714285714285,5.75,3.4285714285714284,3.5,2.142857142857143,15.75,11.142857142857142,2,2,1,1,3,1
2025-10-24,Sociedad,Sevilla,2,1,H,1,3,0,0,1,9,3,1,19,14,1,1.5714285714285714,1.25,0.3214285714285714,1.8571428571428572,3.25,0.0,0.0,7.142857142857143,5.0,4.714285714285714,3.0,16.142857142857142,13.875,2,4,0,1,2,1
2025-10-25,Girona,Oviedo,3,3,D,4,3,0,0,11,4,6,5,13,16,1,1.0,0.7142857142857143,0.2857142857142857,2.0,2.5714285714285716,0.625,0.42857142857142855,5.625,3.0,3.375,3.0,9.625,12.571428571428571,1,3,1,0,0,3
2025-10-25,Espanol,Elche,1,0,H,4,2,0,0,4,2,7,4,14,15,0,1.4444444444444444,0.8571428571428571,0.5873015873015873,2.4444444444444446,2.0,0.2222222222222222,0.14285714285714285,4.666666666666667,3.0,4.888888888888889,3.142857142857143,13.444444444444445,12.857142857142858,3,2,2,1,3,1
2025-10-25,Ath Bilbao,Getafe,0,1,A,1,3,0,0,1,5,4,3,15,14,0,1.0,0.75,0.25,1.7777777777777777,2.625,0.0,0.125,5.777777777777778,5.25,4.222222222222222,2.5,13.777777777777779,14.25,3,0,3,2,1,1
2025-10-25,Valencia,Villarreal,0,2,A,2,4,0,0,7,5,3,5,13,14,0,1.25,1.5714285714285714,-0.3214285714285714,2.125,3.5714285714285716,0.0,0.14285714285714285,6.125,2.857142857142857,3.625,3.4285714285714284,13.0,13.142857142857142,1,3,1,5,2,3
2025-10-26,Mallorca,Levante,1,1,D,3,2,0,0,5,4,4,5,8,13,1,1.0,1.1111111111111112,-0.11111111111111116,2.142857142857143,2.111111111111111,0.2857142857142857,0.0,3.0,2.5555555555555554,3.2857142857142856,3.6666666666666665,11.571428571428571,12.666666666666666,1,2,2,0,2,0
2025-10-26,Real Madrid,Barcelona,2,1,H,5,5,1,1,12,4,10,6,12,9,1,2.0,2.625,-0.625,2.7142857142857144,2.5,0.5714285714285714,0.25,6.714285714285714,6.5,7.428571428571429,7.75,10.428571428571429,9.5,1,2,2,5,4,1
2025-10-26,Osasuna,Celta,2,3,A,3,4,0,0,6,2,7,5,10,13,1,1.5714285714285714,1.5714285714285714,0.0,2.2857142857142856,2.4285714285714284,0.14285714285714285,0.0,3.0,3.142857142857143,4.714285714285714,4.142857142857143,13.571428571428571,13.428571428571429,1,2,2,3,2,2
2025-10-26,Vallecano,Alaves,1,0,H,1,3,0,0,7,5,5,2,13,11,0,0.6666666666666666,0.42857142857142855,0.23809523809523808,2.1666666666666665,3.0,0.16666666666666666,0.0,8.0,4.714285714285714,5.166666666666667,3.2857142857142856,12.833333333333334,17.0,0,1,2,2,2,1
2025-10-27,Betis,Ath Madrid,0,2,A,2,1,0,0,2,5,5,4,9,18,0,1.75,1.0,0.75,2.0,2.0,0.125,0.25,4.75,5.0,5.5,4.125,9.25,12.5,2,3,2,3,2,2
2025-10-31,Getafe,Girona,2,1,H,1,1,0,0,8,3,4,4,17,15,1,1.0,0.7142857142857143,0.2857142857142857,2.4285714285714284,2.4285714285714284,0.2857142857142857,0.0,4.285714285714286,2.142857142857143,2.857142857142857,4.142857142857143,16.0,12.0,2,1,1,1,3,1
2025-11-01,Villarreal,Vallecano,4,0,H,1,1,0,0,3,5,7,3,7,11,0,2.5,1.0,1.5,1.5,2.7777777777777777,0.0,0.2222222222222222,5.875,4.888888888888889,6.5,3.3333333333333335,12.125,14.88888888888889,5,2,3,0,1,2
2025-11-01,Ath Madrid,Sevilla,3,0,H,0,3,0,0,9,4,6,2,9,12,0,2.5,1.25,1.25,1.75,3.25,0.0,0.0,9.25,5.0,7.125,3.0,9.75,13.875,3,2,2,1,2,1
2025-11-01,Sociedad,Ath Bilbao,3,2,H,2,3,0,0,6,2,5,4,20,8,1,1.5714285714285714,0.8571428571428571,0.7142857142857143,1.8571428571428572,2.142857142857143,0.0,0.42857142857142855,7.142857142857143,4.857142857142857,4.714285714285714,3.7142857142857144,16.142857142857142,12.714285714285714,2,4,0,3,0,3
2025-11-01,Real Madrid,Valencia,4,0,H,1,1,0,0,7,1,11,1,14,7,0,2.0,0.5714285714285714,1.4285714285714286,2.7142857142857144,1.5714285714285714,0.5714285714285714,0.14285714285714285,6.714285714285714,3.4285714285714284,7.428571428571429,2.142857142857143,10.428571428571429,11.142857142857142,1,2,2,1,3,1
2025-11-02,Levante,Celta,1,2,A,2,3,1,0,4,4,3,6,10,12,1,1.0,1.5714285714285714,-0.5714285714285714,2.0,2.4285714285714284,0.16666666666666666,0.0,4.0,3.142857142857143,3.3333333333333335,4.142857142857143,11.666666666666666,13.428571428571429,0,2,0,3,2,2
2025-11-02,Alaves,Espanol,2,1,H,4,2,1,0,1,6,4,2,14,12,1,1.25,1.0,0.25,1.875,1.3333333333333333,0.125,0.0,5.75,3.8333333333333335,3.5,3.8333333333333335,15.75,14.0,2,2,1,3,2,2
2025-11-02,Barcelona,Elche,3,1,H,0,1,0,0,6,3,5,3,12,16,1,3.25,0.8571428571428571,2.392857142857143,0.875,2.0,0.0,0.14285714285714285,6.5,3.0,7.75,3.142857142857143,9.625,12.857142857142858,5,4,1,1,3,1
2025-11-02,Betis,Mallorca,3,0,H,0,3,0,0,4,5,8,1,9,8,0,1.75,1.0,0.75,2.0,2.0,0.125,0.125,4.75,3.875,5.5,4.5,9.25,11.5,2,3,2,1,2,2
2025-11-03,Oviedo,Osasuna,0,0,D,3,1,0,0,4,2,2,5,17,17,0,0.25,0.375,-0.125,1.875,2.25,0.375,0.25,4.625,3.25,2.625,2.375,10.75,12.5,0,0,3,1,2,2
2025-11-07,Elche,Sociedad,1,1,D,1,3,0,0,1,3,3,5,14,15,1,1.5,1.0,0.5,1.625,2.75,0.125,0.0,3.25,5.875,5.0,4.75,13.125,14.875,1,3,1,2,4,0
2025-11-08,Girona,Alaves,1,0,H,0,3,0,0,6,1,2,5,9,15,0,1.0,0.42857142857142855,0.5714285714285714,2.0,3.0,0.625,0.0,5.625,4.714285714285714,3.375,3.2857142857142856,9.625,17.0,1,3,1,2,2,1
2025-11-08,Sevilla,Osasuna,1,0,H,5,3,0,0,5,6,4,3,21,13,0,1.4285714285714286,0.375,1.0535714285714286,3.4285714285714284,2.25,0.14285714285714285,0.25,5.285714285714286,3.25,3.4285714285714284,2.375,17.0,12.5,1,2,1,1,2,2
2025-11-08,Ath Madrid,Levante,3,1,H,3,1,0,0,21,4,10,3,5,6,1,2.5,1.1111111111111112,1.3888888888888888,1.75,2.111111111111111,0.0,0.0,9.25,2.5555555555555554,7.125,3.6666666666666665,9.75,12.666666666666666,3,2,2,0,2,0
2025-11-08,Espanol,Villarreal,0,2,A,0,2,0,0,4,2,3,3,9,9,0,1.4444444444444444,1.5714285714285714,-0.12698412698412698,2.4444444444444446,3.5714285714285716,0.2222222222222222,0.14285714285714285,4.666666666666667,2.857142857142857,4.888888888888889,3.4285714285714284,13.444444444444445,13.142857142857142,3,2,2,5,2,3
2025-11-09,Ath Bilbao,Oviedo,1,0,H,1,1,0,0,7,4,7,2,12,8,0,1.0,0.7142857142857143,0.2857142857142857,1.7777777777777777,2.5714285714285716,0.0,0.42857142857142855,5.777777777777778,3.0,4.222222222222222,3.0,13.777777777777779,12.571428571428571,3,0,3,0,0,3
2025-11-09,Vallecano,Real Madrid,0,0,D,3,2,0,0,5,8,2,5,17,7,0,0.6666666666666666,2.0,-1.3333333333333335,2.1666666666666665,1.1111111111111112,0.16666666666666666,0.1111111111111111,8.0,6.0,5.166666666666667,6.888888888888889,12.833333333333334,8.88888888888889,0,1,2,1,2,2
2025-11-09,Mallorca,Getafe,1,0,H,0,2,0,0,1,14,4,3,15,8,0,1.0,0.75,0.25,2.142857142857143,2.625,0.2857142857142857,0.125,3.0,5.25,3.2857142857142856,2.5,11.571428571428571,14.25,1,2,2,2,1,1
2025-11-09,Valencia,Betis,1,1,D,3,3,0,0,7,2,4,2,13,10,1,1.25,1.5714285714285714,-0.3214285714285714,2.125,2.5714285714285716,0.0,0.0,6.125,5.142857142857143,3.625,3.857142857142857,13.0,11.571428571428571,1,3,1,2,3,2
2025-11-09,Celta,Barcelona,2,4,A,1,5,0,1,2,5,3,9,13,10,1,0.875,2.625,-1.75,1.5,2.5,0.125,0.25,5.375,6.5,3.625,7.75,11.0,9.5,3,2,2,5,4,1
2025-11-21,Valencia,Levante,1,0,H,4,3,0,0,7,0,3,1,16,15,0,1.25,1.1111111111111112,0.13888888888888884,2.125,2.111111111111111,0.0,0.0,6.125,2.5555555555555554,3.625,3.6666666666666665,13.0,12.666666666666666,1,3,1,0,2,0
2025-11-22,Alaves,Celta,0,1,A,2,2,0,0,4,2,2,4,21,15,0,1.25,1.5714285714285714,-0.3214285714285714,1.875,2.4285714285714284,0.125,0.0,5.75,3.142857142857143,3.5,4.142857142857143,15.75,13.428571428571429,2,2,1,3,2,2
2025-11-22,Barcelona,Ath Bilbao,4,0,H,0,2,0,1,5,7,7,2,9,9,0,3.25,0.8571428571428571,2.392857142857143,0.875,2.142857142857143,0.0,0.42857142857142855,6.5,4.857142857142857,7.75,3.7142857142857144,9.625,12.714285714285714,5,4,1,3,0,3
2025-11-22,Osasuna,Sociedad,1,3,A,3,2,1,0,3,3,4,9,13,7,1,1.5714285714285714,1.0,0.5714285714285714,2.2857142857142856,2.75,0.14285714285714285,0.0,3.0,5.875,4.714285714285714,4.75,13.571428571428571,14.875,1,2,2,2,4,0
2025-11-22,Villarreal,Mallorca,2,1,H,2,2,0,0,3,1,7,3,17,8,1,2.5,1.0,1.5,1.5,2.0,0.0,0.125,5.875,3.875,6.5,4.5,12.125,11.5,5,2,3,1,2,2
2025-11-23,Oviedo,Vallecano,0,0,D,1,2,1,1,5,6,3,3,11,13,0,0.25,1.0,-0.75,1.875,2.7777777777777777,0.375,0.2222222222222222,4.625,4.888888888888889,2.625,3.3333333333333335,10.75,14.88888888888889,0,0,3,0,1,2
2025-11-23,Betis,Girona,1,1,D,3,4,1,0,8,0,7,4,10,16,1,1.75,0.7142857142857143,1.0357142857142856,2.0,2.4285714285714284,0.125,0.0,4.75,2.142857142857143,5.5,4.142857142857143,9.25,12.0,2,3,2,1,3,1
2025-11-23,Getafe,Ath Madrid,0,1,A,2,3,0,0,6,7,1,6,9,17,0,1.0,1.0,0.0,2.4285714285714284,2.0,0.2857142857142857,0.25,4.285714285714286,5.0,2.857142857142857,4.125,16.0,12.5,2,1,1,3,2,2
2025-11-23,Elche,Real Madrid,2,2,D,4,0,1,0,2,8,6,7,10,8,1,1.5,2.0,-0.5,1.625,1.1111111111111112,0.125,0.1111111111111111,3.25,6.0,5.0,6.888888888888889,13.125,8.88888888888889,1,3,1,1,2,2
2025-11-24,Espanol,Sevilla,2,1,H,4,1,0,0,4,13,5,6,18,7,1,1.4444444444444444,1.25,0.19444444444444442,2.4444444444444446,3.25,0.2222222222222222,0.0,4.666666666666667,5.0,4.888888888888889,3.0,13.444444444444445,13.875,3,2,2,1,2,1
2025-11-28,Getafe,Elche,1,0,H,2,2,0,0,3,5,6,4,18,11,0,1.0,0.8571428571428571,0.1428571428571429,2.4285714285714284,2.0,0.2857142857142857,0.14285714285714285,4.285714285714286,3.0,2.857142857142857,3.142857142857143,16.0,12.857142857142858,2,1,1,1,3,1
2025-11-29,Mallorca,Osasuna,2,2,D,3,4,0,0,2,8,4,2,10,15,1,1.0,0.375,0.625,2.142857142857143,2.25,0.2857142857142857,0.25,3.0,3.25,3.2857142857142856,2.375,11.571428571428571,12.5,1,2,2,1,2,2
2025-11-29,Barcelona,Alaves,3,1,H,2,3,0,0,5,4,6,2,10,17,1,3.25,0.42857142857142855,2.8214285714285716,0.875,3.0,0.0,0.0,6.5,4.714285714285714,7.75,3.2857142857142856,9.625,17.0,5,4,1,2,2,1
2025-11-29,Levante,Ath Bilbao,0,2,A,3,2,0,0,4,2,4,4,11,19,0,1.0,0.8571428571428571,0.1428571428571429,2.0,2.142857142857143,0.16666666666666666,0.42857142857142855,4.0,4.857142857142857,3.3333333333333335,3.7142857142857144,11.666666666666666,12.714285714285714,0,2,0,3,0,3
2025-11-29,Ath Madrid,Oviedo,2,0,H,0,1,0,0,7,2,8,1,5,8,0,2.5,0.7142857142857143,1.7857142857142856,1.75,2.5714285714285716,0.0,0.42857142857142855,9.25,3.0,7.125,3.0,9.75,12.571428571428571,3,2,2,0,0,3
2025-11-30,Sociedad,Villarreal,2,3,A,3,7,0,0,8,2,7,5,15,18,1,1.5714285714285714,1.5714285714285714,0.0,1.8571428571428572,3.5714285714285716,0.0,0.14285714285714285,7.142857142857143,2.857142857142857,4.714285714285714,3.4285714285714284,16.142857142857142,13.142857142857142,2,4,0,5,2,3
2025-11-30,Sevilla,Betis,0,2,A,2,3,1,0,6,4,3,4,14,22,0,1.4285714285714286,1.5714285714285714,-0.1428571428571428,3.4285714285714284,2.5714285714285716,0.14285714285714285,0.0,5.285714285714286,5.142857142857143,3.4285714285714284,3.857142857142857,17.0,11.571428571428571,1,2,1,2,3,2
2025-11-30,Celta,Espanol,0,1,A,1,2,0,0,4,3,4,2,12,15,0,0.875,1.0,-0.125,1.5,1.3333333333333333,0.125,0.0,5.375,3.8333333333333335,3.625,3.8333333333333335,11.0,14.0,3,2,2,3,2,2
2025-11-30,Girona,Real Madrid,1,1,D,3,0,0,0,2,5,4,4,9,13,1,1.0,2.0,-1.0,2.0,1.1111111111111112,0.625,0.1111111111111111,5.625,6.0,3.375,6.888888888888889,9.625,8.88888888888889,1,3,1,1,2,2
2025-12-01,Vallecano,Valencia,1,1,D,1,1,0,0,10,5,7,2,11,9,1,0.6666666666666666,0.5714285714285714,0.09523809523809523,2.1666666666666665,1.5714285714285714,0.16666666666666666,0.14285714285714285,8.0,3.4285714285714284,5.166666666666667,2.142857142857143,12.833333333333334,11.142857142857142,0,1,2,1,3,1
2025-12-02,Barcelona,Ath Madrid,3,1,H,1,1,0,0,5,4,6,2,12,9,1,3.25,1.0,2.25,0.875,2.0,0.0,0.25,6.5,5.0,7.75,4.125,9.625,12.5,5,4,1,3,2,2
2025-12-03,Ath Bilbao,Real Madrid,0,3,A,2,0,0,0,5,7,4,8,15,4,0,1.0,2.0,-1.0,1.7777777777777777,1.1111111111111112,0.0,0.1111111111111111,5.777777777777778,6.0,4.222222222222222,6.888888888888889,13.777777777777779,8.88888888888889,3,0,3,1,2,2
2025-12-05,Oviedo,Mallorca,0,0,D,2,1,2,0,8,5,3,6,14,12,0,0.25,1.0,-0.75,1.875,2.0,0.375,0.125,4.625,3.875,2.625,4.5,10.75,11.5,0,0,3,1,2,2
2025-12-06,Villarreal,Getafe,2,0,H,2,4,0,1,5,3,5,0,19,15,0,2.5,0.75,1.75,1.5,2.625,0.0,0.125,5.875,5.25,6.5,2.5,12.125,14.25,5,2,3,2,1,1
2025-12-06,Alaves,Sociedad,1,0,H,2,2,0,0,5,8,3,1,20,16,0,1.25,1.0,0.25,1.875,2.75,0.125,0.0,5.75,5.875,3.5,4.75,15.75,14.875,2,2,1,2,4,0
2025-12-06,Betis,Barcelona,3,5,A,5,2,0,0,7,7,5,8,14,9,1,1.75,2.625,-0.875,2.0,2.5,0.125,0.25,4.75,6.5,5.5,7.75,9.25,9.5,2,3,2,5,4,1
2025-12-06,Ath Bilbao,Ath Madrid,1,0,H,3,2,0,0,5,6,3,3,9,12,0,1.0,1.0,0.0,1.7777777777777777,2.0,0.0,0.25,5.777777777777778,5.0,4.222222222222222,4.125,13.777777777777779,12.5,3,0,3,3,2,2
2025-12-07,Elche,Girona,3,0,H,0,3,0,0,2,2,6,4,18,13,0,1.5,0.7142857142857143,0.7857142857142857,1.625,2.4285714285714284,0.125,0.0,3.25,2.142857142857143,5.0,4.142857142857143,13.125,12.0,1,3,1,1,3,1
2025-12-07,Valencia,Sevilla,1,1,D,3,6,0,0,2,2,3,1,12,18,1,1.25,1.25,0.0,2.125,3.25,0.0,0.0,6.125,5.0,3.625,3.0,13.0,13.875,1,3,1,1,2,1
2025-12-07,Espanol,Vallecano,1,0,H,4,8,1,1,6,2,2,2,19,22,0,1.4444444444444444,1.0,0.4444444444444444,2.4444444444444446,2.7777777777777777,0.2222222222222222,0.2222222222222222,4.666666666666667,4.888888888888889,4.888888888888889,3.3333333333333335,13.444444444444445,14.88888888888889,3,2,2,0,1,2
2025-12-07,Real Madrid,Celta,0,2,A,6,1,3,0,8,1,7,5,6,12,0,2.0,1.5714285714285714,0.4285714285714286,2.7142857142857144,2.4285714285714284,0.5714285714285714,0.0,6.714285714285714,3.142857142857143,7.428571428571429,4.142857142857143,10.428571428571429,13.428571428571429,1,2,2,3,2,2
2025-12-08,Osasuna,Levante,2,0,H,2,2,0,0,3,3,6,5,15,7,0,1.5714285714285714,1.1111111111111112,0.46031746031746024,2.2857142857142856,2.111111111111111,0.14285714285714285,0.0,3.0,2.5555555555555554,4.714285714285714,3.6666666666666665,13.571428571428571,12.666666666666666,1,2,2,0,2,0
2025-08-15,Burgos,Cultural Leonesa,5,1,H,1,1,0,1,3,3,7,1,13,10,1,1.0,1.6666666666666667,-0.6666666666666667,3.111111111111111,1.6666666666666667,0.0,0.1111111111111111,3.888888888888889,3.4444444444444446,2.888888888888889,5.0,13.88888888888889,12.444444444444445,0,0,0,3,3,0
2025-08-15,Valladolid,Ceuta,3,0,H,3,2,0,0,6,4,9,0,18,11,0,1.3333333333333333,0.7777777777777778,0.5555555555555555,2.6666666666666665,2.2222222222222223,0.1111111111111111,0.2222222222222222,6.888888888888889,3.111111111111111,5.555555555555555,2.2222222222222223,17.88888888888889,12.555555555555555,2,4,0,3,3,2
2025-08-16,Santander,Castellon,3,1,H,3,0,0,1,3,12,5,8,16,14,1,2.4444444444444446,1.3333333333333333,1.1111111111111114,2.3333333333333335,2.6666666666666665,0.0,0.1111111111111111,7.333333333333333,5.666666666666667,6.222222222222222,4.555555555555555,12.666666666666666,13.11111111111111,5,2,3,5,3,2
2025-08-16,Malaga,Eibar,1,1,D,2,2,0,0,8,4,4,3,10,7,1,1.8888888888888888,0.625,1.2638888888888888,2.0,2.25,0.1111111111111111,0.25,4.0,4.625,6.111111111111111,3.375,13.555555555555555,12.375,1,5,0,0,3,0
2025-08-16,Granada,La Coruna,1,3,A,3,2,1,0,7,1,2,7,9,11,1,1.3333333333333333,2.111111111111111,-0.7777777777777779,1.7777777777777777,2.6666666666666665,0.2222222222222222,0.0,5.888888888888889,5.0,3.7777777777777777,5.222222222222222,12.222222222222221,11.333333333333334,2,3,2,3,3,2
2025-08-17,Sociedad B,Zaragoza,1,0,H,4,2,0,0,2,9,2,5,24,12,0,1.6666666666666667,0.8888888888888888,0.7777777777777779,3.3333333333333335,2.888888888888889,0.0,0.2222222222222222,3.111111111111111,5.444444444444445,3.5555555555555554,3.3333333333333335,18.333333333333332,13.222222222222221,1,0,1,3,5,0
2025-08-17,Cadiz,Mirandes,1,0,H,3,2,0,1,8,0,3,0,14,9,0,1.0,1.3333333333333333,-0.33333333333333326,3.2222222222222223,2.3333333333333335,0.0,0.1111111111111111,5.888888888888889,2.2222222222222223,3.4444444444444446,3.4444444444444446,14.333333333333334,14.11111111111111,2,5,0,2,1,4
2025-08-17,Huesca,Leganes,1,1,D,2,2,0,0,5,3,3,3,11,12,1,1.3333333333333333,1.1111111111111112,0.2222222222222221,1.8888888888888888,3.111111111111111,0.0,0.3333333333333333,5.222222222222222,3.5555555555555554,3.888888888888889,4.0,14.222222222222221,12.555555555555555,1,2,3,0,2,2
2025-08-17,Las Palmas,Andorra,1,1,D,2,3,1,0,1,2,2,2,16,17,1,1.3333333333333333,1.1111111111111112,0.2222222222222221,1.8888888888888888,2.888888888888889,0.4444444444444444,0.1111111111111111,4.0,4.0,4.333333333333333,4.444444444444445,13.777777777777779,13.88888888888889,1,1,2,0,5,0
